# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_transcript_ablation	variants_effect_upstream_gene_variant
trhO	gene-SC80_RS16070	TRANSCRIPT_gene-SC80_RS16070	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
trhP	gene-SC80_RS05255	TRANSCRIPT_gene-SC80_RS05255	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
trkA	gene-SC80_RS24160	TRANSCRIPT_gene-SC80_RS24160	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
trkH	gene-SC80_RS23325	TRANSCRIPT_gene-SC80_RS23325	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
trmA	gene-SC80_RS17435	TRANSCRIPT_gene-SC80_RS17435	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
trmB	gene-SC80_RS11540	TRANSCRIPT_gene-SC80_RS11540	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
trmD	gene-SC80_RS24715	TRANSCRIPT_gene-SC80_RS24715	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
trmJ	gene-SC80_RS11930	TRANSCRIPT_gene-SC80_RS11930	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
trmL	gene-SC80_RS18520	TRANSCRIPT_gene-SC80_RS18520	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
trmN	gene-SC80_RS11730	TRANSCRIPT_gene-SC80_RS11730	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
trpA	gene-SC80_RS15775	TRANSCRIPT_gene-SC80_RS15775	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
trpB	gene-SC80_RS15770	TRANSCRIPT_gene-SC80_RS15770	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
trpCF	gene-SC80_RS15765	TRANSCRIPT_gene-SC80_RS15765	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
trpD	gene-SC80_RS15760	TRANSCRIPT_gene-SC80_RS15760	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
trpE	gene-SC80_RS15755	TRANSCRIPT_gene-SC80_RS15755	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
trpL	gene-SC80_RS27360	TRANSCRIPT_gene-SC80_RS27360	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
truA	gene-SC80_RS06440	TRANSCRIPT_gene-SC80_RS06440	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
truC	gene-SC80_RS10615	TRANSCRIPT_gene-SC80_RS10615	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
truD	gene-SC80_RS10405	TRANSCRIPT_gene-SC80_RS10405	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
trxB	gene-SC80_RS13170	TRANSCRIPT_gene-SC80_RS13170	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
trxC	gene-SC80_RS11690	TRANSCRIPT_gene-SC80_RS11690	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tsaA	gene-SC80_RS08590	TRANSCRIPT_gene-SC80_RS08590	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
tsaB	gene-SC80_RS04025	TRANSCRIPT_gene-SC80_RS04025	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tsaC	gene-SC80_RS24195	TRANSCRIPT_gene-SC80_RS24195	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
tsaE	gene-SC80_RS14205	TRANSCRIPT_gene-SC80_RS14205	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
tsf	gene-SC80_RS08460	TRANSCRIPT_gene-SC80_RS08460	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tssA	gene-SC80_RS10820	TRANSCRIPT_gene-SC80_RS10820	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tssB	gene-SC80_RS10750	TRANSCRIPT_gene-SC80_RS10750	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tssB	gene-SC80_RS24600	TRANSCRIPT_gene-SC80_RS24600	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tssC	gene-SC80_RS10755	TRANSCRIPT_gene-SC80_RS10755	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tssC	gene-SC80_RS24595	TRANSCRIPT_gene-SC80_RS24595	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tssD	tssD	gene-SC80_RS19385	pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tssD	tssD	gene-SC80_RS30145	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tssE	gene-SC80_RS10855	TRANSCRIPT_gene-SC80_RS10855	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tssE	gene-SC80_RS24590	TRANSCRIPT_gene-SC80_RS24590	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tssF	gene-SC80_RS10840	TRANSCRIPT_gene-SC80_RS10840	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tssF	gene-SC80_RS24585	TRANSCRIPT_gene-SC80_RS24585	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tssG	gene-SC80_RS10845	TRANSCRIPT_gene-SC80_RS10845	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tssG	gene-SC80_RS24580	TRANSCRIPT_gene-SC80_RS24580	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tssH	gene-SC80_RS10780	TRANSCRIPT_gene-SC80_RS10780	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tssI	gene-SC80_RS24795	TRANSCRIPT_gene-SC80_RS24795	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
tssJ	gene-SC80_RS10850	TRANSCRIPT_gene-SC80_RS10850	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tssK	gene-SC80_RS10760	TRANSCRIPT_gene-SC80_RS10760	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
tssL	gene-SC80_RS10765	TRANSCRIPT_gene-SC80_RS10765	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tssM	gene-SC80_RS24540	TRANSCRIPT_gene-SC80_RS24540	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tsx	gene-SC80_RS00230	TRANSCRIPT_gene-SC80_RS00230	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ttcA	gene-SC80_RS15310	TRANSCRIPT_gene-SC80_RS15310	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
tus	gene-SC80_RS02750	TRANSCRIPT_gene-SC80_RS02750	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tusB	gene-SC80_RS20795	TRANSCRIPT_gene-SC80_RS20795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tusC	gene-SC80_RS20800	TRANSCRIPT_gene-SC80_RS20800	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tusD	gene-SC80_RS20805	TRANSCRIPT_gene-SC80_RS20805	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tusE	gene-SC80_RS13540	TRANSCRIPT_gene-SC80_RS13540	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
tyrA	gene-SC80_RS24750	TRANSCRIPT_gene-SC80_RS24750	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tyrB	gene-SC80_RS14895	TRANSCRIPT_gene-SC80_RS14895	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tyrP	gene-SC80_RS04550	TRANSCRIPT_gene-SC80_RS04550	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
tyrR	gene-SC80_RS15430	TRANSCRIPT_gene-SC80_RS15430	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tyrS	gene-SC80_RS02895	TRANSCRIPT_gene-SC80_RS02895	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uacT	gene-SC80_RS11165	TRANSCRIPT_gene-SC80_RS11165	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ubiA	gene-SC80_RS21990	TRANSCRIPT_gene-SC80_RS21990	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ubiB	gene-SC80_RS23265	TRANSCRIPT_gene-SC80_RS23265	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ubiC	gene-SC80_RS21985	TRANSCRIPT_gene-SC80_RS21985	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ubiD	gene-SC80_RS23295	TRANSCRIPT_gene-SC80_RS23295	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
ubiE	gene-SC80_RS23255	TRANSCRIPT_gene-SC80_RS23255	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ubiF	gene-SC80_RS01320	TRANSCRIPT_gene-SC80_RS01320	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ubiG	gene-SC80_RS06015	TRANSCRIPT_gene-SC80_RS06015	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ubiJ	gene-SC80_RS23260	TRANSCRIPT_gene-SC80_RS23260	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ubiT	gene-SC80_RS09700	TRANSCRIPT_gene-SC80_RS09700	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ubiU	gene-SC80_RS09705	TRANSCRIPT_gene-SC80_RS09705	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ubiV	gene-SC80_RS09710	TRANSCRIPT_gene-SC80_RS09710	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ubiX	gene-SC80_RS06405	TRANSCRIPT_gene-SC80_RS06405	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
udk	gene-SC80_RS05165	TRANSCRIPT_gene-SC80_RS05165	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
udp	gene-SC80_RS23215	TRANSCRIPT_gene-SC80_RS23215	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ugd	gene-SC80_RS04975	TRANSCRIPT_gene-SC80_RS04975	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ugpA	gene-SC80_RS19425	TRANSCRIPT_gene-SC80_RS19425	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ugpC	gene-SC80_RS19415	TRANSCRIPT_gene-SC80_RS19415	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ugpE	gene-SC80_RS19420	TRANSCRIPT_gene-SC80_RS19420	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ugpQ	gene-SC80_RS19410	TRANSCRIPT_gene-SC80_RS19410	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uidR	gene-SC80_RS02790	TRANSCRIPT_gene-SC80_RS02790	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
uilS	gene-SC80_RS21660	TRANSCRIPT_gene-SC80_RS21660	protein_coding	1	0	0	434	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	1	185
ulaD	gene-SC80_RS14065	TRANSCRIPT_gene-SC80_RS14065	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ulaD	gene-SC80_RS18415	TRANSCRIPT_gene-SC80_RS18415	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ulaE	gene-SC80_RS14060	TRANSCRIPT_gene-SC80_RS14060	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ulaF	gene-SC80_RS14055	TRANSCRIPT_gene-SC80_RS14055	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ulaR	gene-SC80_RS14090	TRANSCRIPT_gene-SC80_RS14090	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
umuC	gene-SC80_RS19190	TRANSCRIPT_gene-SC80_RS19190	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
umuC	umuC	gene-SC80_RS21305	pseudogene	0	0	0	68	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	53
umuD	gene-SC80_RS19195	TRANSCRIPT_gene-SC80_RS19195	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
umuD	gene-SC80_RS21310	TRANSCRIPT_gene-SC80_RS21310	protein_coding	0	2	5	61	0	0	0	0	15	0	0	5	0	0	0	0	0	0	2	0	46
ung	gene-SC80_RS11705	TRANSCRIPT_gene-SC80_RS11705	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
upp	gene-SC80_RS12120	TRANSCRIPT_gene-SC80_RS12120	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uraA	gene-SC80_RS12125	TRANSCRIPT_gene-SC80_RS12125	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
usg	gene-SC80_RS06445	TRANSCRIPT_gene-SC80_RS06445	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ushA	gene-SC80_RS00580	TRANSCRIPT_gene-SC80_RS00580	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
uspA	gene-SC80_RS19685	TRANSCRIPT_gene-SC80_RS19685	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
uspB	gene-SC80_RS19680	TRANSCRIPT_gene-SC80_RS19680	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
uspC	gene-SC80_RS04490	TRANSCRIPT_gene-SC80_RS04490	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
uspD	gene-SC80_RS17690	TRANSCRIPT_gene-SC80_RS17690	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
uspE	gene-SC80_RS15375	TRANSCRIPT_gene-SC80_RS15375	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
uspF	gene-SC80_RS15285	TRANSCRIPT_gene-SC80_RS15285	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1
uspG	gene-SC80_RS01095	TRANSCRIPT_gene-SC80_RS01095	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
uvrB	gene-SC80_RS01910	TRANSCRIPT_gene-SC80_RS01910	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
uvrC	gene-SC80_RS04580	TRANSCRIPT_gene-SC80_RS04580	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
uvrD	gene-SC80_RS23035	TRANSCRIPT_gene-SC80_RS23035	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
uvrY	gene-SC80_RS04585	TRANSCRIPT_gene-SC80_RS04585	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
uxaB	gene-SC80_RS02455	TRANSCRIPT_gene-SC80_RS02455	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
uxuA	gene-SC80_RS07050	TRANSCRIPT_gene-SC80_RS07050	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
uxuB	gene-SC80_RS07055	TRANSCRIPT_gene-SC80_RS07055	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
uxuR	gene-SC80_RS07065	TRANSCRIPT_gene-SC80_RS07065	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
valS	gene-SC80_RS20115	TRANSCRIPT_gene-SC80_RS20115	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
vat	vat	gene-SC80_RS20765	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ves	gene-SC80_RS03435	TRANSCRIPT_gene-SC80_RS03435	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
viaA	gene-SC80_RS17360	TRANSCRIPT_gene-SC80_RS17360	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
vsr	gene-SC80_RS04815	TRANSCRIPT_gene-SC80_RS04815	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
waaA	gene-SC80_RS16755	TRANSCRIPT_gene-SC80_RS16755	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
waaG	gene-SC80_RS16745	TRANSCRIPT_gene-SC80_RS16745	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
waaO	gene-SC80_RS16735	TRANSCRIPT_gene-SC80_RS16735	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
wcaA	gene-SC80_RS05120	TRANSCRIPT_gene-SC80_RS05120	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
wcaB	gene-SC80_RS05115	TRANSCRIPT_gene-SC80_RS05115	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
wcaC	gene-SC80_RS05110	TRANSCRIPT_gene-SC80_RS05110	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
wcaD	gene-SC80_RS05105	TRANSCRIPT_gene-SC80_RS05105	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
wcaE	gene-SC80_RS05100	TRANSCRIPT_gene-SC80_RS05100	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
wcaF	gene-SC80_RS05095	TRANSCRIPT_gene-SC80_RS05095	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
wcaI	gene-SC80_RS05075	TRANSCRIPT_gene-SC80_RS05075	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
wcaK	gene-SC80_RS05050	TRANSCRIPT_gene-SC80_RS05050	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
wcaL	gene-SC80_RS05045	TRANSCRIPT_gene-SC80_RS05045	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
wcaM	gene-SC80_RS05040	TRANSCRIPT_gene-SC80_RS05040	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
wecA	gene-SC80_RS23670	TRANSCRIPT_gene-SC80_RS23670	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
wecB	gene-SC80_RS23660	TRANSCRIPT_gene-SC80_RS23660	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
wecC	gene-SC80_RS23655	TRANSCRIPT_gene-SC80_RS23655	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
wecH	gene-SC80_RS18305	TRANSCRIPT_gene-SC80_RS18305	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
wza	gene-SC80_RS05135	TRANSCRIPT_gene-SC80_RS05135	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
wzb	gene-SC80_RS05130	TRANSCRIPT_gene-SC80_RS05130	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
wzc	gene-SC80_RS05125	TRANSCRIPT_gene-SC80_RS05125	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
wzx	gene-SC80_RS05010	TRANSCRIPT_gene-SC80_RS05010	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
wzxE	gene-SC80_RS23630	TRANSCRIPT_gene-SC80_RS23630	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
wzy	gene-SC80_RS05005	TRANSCRIPT_gene-SC80_RS05005	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
wzyE	gene-SC80_RS23620	TRANSCRIPT_gene-SC80_RS23620	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
wzz(fepE)	gene-SC80_RS00990	TRANSCRIPT_gene-SC80_RS00990	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
wzzB	gene-SC80_RS04970	TRANSCRIPT_gene-SC80_RS04970	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
wzzE	gene-SC80_RS23665	TRANSCRIPT_gene-SC80_RS23665	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
xanP	gene-SC80_RS16860	TRANSCRIPT_gene-SC80_RS16860	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
xanQ	gene-SC80_RS11135	TRANSCRIPT_gene-SC80_RS11135	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
xapA	gene-SC80_RS12475	TRANSCRIPT_gene-SC80_RS12475	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
xapB	gene-SC80_RS12480	TRANSCRIPT_gene-SC80_RS12480	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
xapR	gene-SC80_RS12490	TRANSCRIPT_gene-SC80_RS12490	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
xdhA	gene-SC80_RS11055	TRANSCRIPT_gene-SC80_RS11055	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
xdhB	gene-SC80_RS11060	TRANSCRIPT_gene-SC80_RS11060	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
xdhC	gene-SC80_RS11065	TRANSCRIPT_gene-SC80_RS11065	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
xdhD	gene-SC80_RS11130	TRANSCRIPT_gene-SC80_RS11130	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
xerC	gene-SC80_RS23025	TRANSCRIPT_gene-SC80_RS23025	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
xerD	gene-SC80_RS11200	TRANSCRIPT_gene-SC80_RS11200	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
xni	gene-SC80_RS10655	TRANSCRIPT_gene-SC80_RS10655	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
xseB	gene-SC80_RS00285	TRANSCRIPT_gene-SC80_RS00285	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
xylA	gene-SC80_RS18325	TRANSCRIPT_gene-SC80_RS18325	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
xylB	gene-SC80_RS18320	TRANSCRIPT_gene-SC80_RS18320	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
xylF	gene-SC80_RS18330	TRANSCRIPT_gene-SC80_RS18330	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
xylG	gene-SC80_RS18335	TRANSCRIPT_gene-SC80_RS18335	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
xylH	gene-SC80_RS18340	TRANSCRIPT_gene-SC80_RS18340	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
xylR	gene-SC80_RS18345	TRANSCRIPT_gene-SC80_RS18345	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
